Order_ID,Order_Date,Product,Category,Region,Quantity,Unit_Price,Revenue
10457,2024-09-09,Mouse,Accessories,East,9,1522,13698
10458,2024-10-31,Tablet,Electronics,East,4,42047,168188
10459,2025-05-06,Webcam,Accessories,East,9,6911,62199
10460,2024-10-21,Smartwatch,Accessories,North,10,24171,241710
10461,2025-01-23,Gaming Chair,Furniture,West,6,9799,58794
10462,2024-02-13,Speaker,Accessories,East,2,7174,14348
10463,2025-11-02,Projector,Electronics,East,8,43047,344376
10464,2025-07-05,Mouse,Accessories,East,9,1412,12708
10465,2024-04-21,Monitor,Electronics,Central,10,16840,168400
10466,2024-02-21,Tablet,Electronics,Central,4,25259,101036
10467,2024-04-12,Mobile,Electronics,West,6,59012,354072
10468,2024-04-12,Microphone,Accessories,South,1,10216,10216
10469,2025-02-20,Keyboard,Accessories,West,8,3164,25312
10470,2024-10-21,Mouse,Accessories,East,5,542,2710
10471,2025-10-29,Printer,Electronics,Central,4,24535,98140
10472,2024-06-28,Mobile,Electronics,West,3,73205,219615
10473,2025-02-10,Mobile,Electronics,West,3,73381,220143
10474,2024-02-08,Speaker,Accessories,North,5,10805,54025
10475,2024-04-19,Office Chair,Furniture,East,5,18888,94440
10476,2025-06-20,Gaming Chair,Furniture,West,3,21522,64566
10477,2024-10-06,Projector,Electronics,South,2,58343,116686
10478,2025-04-14,Keyboard,Accessories,East,3,557,1671
10479,2024-10-29,Webcam,Accessories,Central,4,2437,9748
10480,2025-10-16,Office Chair,Furniture,West,7,20884,146188
10481,2024-03-29,Webcam,Accessories,West,2,2513,5026
10482,2025-05-03,Monitor,Electronics,East,4,9223,36892
10483,2025-01-27,Smartwatch,Accessories,South,8,10748,85984
10484,2024-11-05,Webcam,Accessories,Central,10,1093,10930
10485,2025-10-31,Smartwatch,Accessories,East,4,4035,16140
10486,2025-04-21,Headphones,Accessories,East,3,4321,12963
10487,2025-12-21,Power Bank,Accessories,East,2,3116,6232
10488,2025-09-21,SSD,Electronics,South,4,4188,16752
10489,2024-06-05,Microphone,Accessories,West,10,7321,73210
10490,2025-12-19,Router,Electronics,Central,8,4778,38224
10491,2025-11-27,Tablet,Electronics,Central,2,44439,88878
10492,2025-06-24,Projector,Electronics,East,2,88946,177892
10493,2024-03-04,Headphones,Accessories,Central,9,2656,23904
10494,2025-07-03,Desk Lamp,Furniture,South,3,3187,9561
10495,2025-03-28,Power Bank,Accessories,North,4,4704,18816
10496,2025-06-06,Printer,Electronics,West,1,21858,21858
10497,2025-06-09,Monitor,Electronics,West,8,27478,219824
10498,2025-07-26,Mobile,Electronics,West,5,59400,297000
10499,2025-02-09,Laptop,Electronics,East,1,59280,59280
10500,2024-03-15,Desk Lamp,Furniture,North,7,3322,23254
10501,2025-07-08,Printer,Electronics,North,2,22468,44936
10502,2024-10-20,Mobile,Electronics,West,3,62395,187185
10503,2025-10-18,Monitor,Electronics,West,6,21533,129198
10504,2025-01-21,Projector,Electronics,West,2,85687,171374
10505,2025-10-31,Monitor,Electronics,East,2,14848,29696
10506,2025-02-06,Gaming Chair,Furniture,Central,3,28850,86550
10507,2024-01-04,Tablet,Electronics,North,5,40343,201715
10508,2025-03-10,Gaming Chair,Furniture,Central,7,12525,87675
10509,2025-04-16,Tablet,Electronics,East,3,28064,84192
10510,2024-04-25,Mouse,Accessories,North,7,364,2548
10511,2024-07-30,Tablet,Electronics,North,2,48924,97848
10512,2025-04-02,Mobile,Electronics,Central,1,28038,28038
10513,2025-02-15,Mobile,Electronics,West,4,47373,189492
10514,2024-02-27,Mouse,Accessories,South,9,1484,13356
10515,2025-08-12,Tablet,Electronics,East,10,49185,491850
10516,2024-08-30,Webcam,Accessories,East,3,6408,19224
10517,2024-08-14,Power Bank,Accessories,West,5,2954,14770
10518,2025-07-24,Mobile,Electronics,Central,3,53025,159075
10519,2025-07-23,Router,Electronics,West,1,6842,6842
10520,2025-06-21,Hard Disk,Electronics,East,7,9688,67816
10521,2024-11-03,Monitor,Electronics,West,3,33720,101160
10522,2025-04-29,Gaming Chair,Furniture,South,4,14854,59416
10523,2025-04-19,Monitor,Electronics,North,9,22522,202698
10524,2025-07-24,Router,Electronics,Central,3,7563,22689
10525,2024-09-18,Tablet,Electronics,South,6,15181,91086
10526,2025-01-14,Projector,Electronics,North,9,39966,359694
10527,2024-10-01,Mobile,Electronics,West,10,51513,515130
10528,2024-03-15,Mobile,Electronics,South,10,59468,594680
10529,2024-08-10,Gaming Chair,Furniture,West,4,15910,63640
10530,2024-01-16,Speaker,Accessories,South,4,13648,54592
10531,2025-05-05,Headphones,Accessories,South,10,6765,67650
10532,2025-02-10,Mouse,Accessories,South,9,1617,14553
10533,2025-01-24,Speaker,Accessories,West,9,12128,109152
10534,2024-11-11,SSD,Electronics,East,6,10401,62406
10535,2025-04-22,Microphone,Accessories,North,8,6446,51568
10536,2025-01-14,Mouse,Accessories,East,7,487,3409
10537,2024-08-14,Desk Lamp,Furniture,South,1,2636,2636
10538,2025-08-21,Gaming Chair,Furniture,Central,7,14672,102704
10539,2024-07-19,Monitor,Electronics,East,4,21446,85784
10540,2024-09-08,Desk Lamp,Furniture,West,9,3265,29385
10541,2025-05-15,Smartwatch,Accessories,West,8,7512,60096
10542,2024-06-22,SSD,Electronics,South,9,10000,90000
10543,2025-07-09,Keyboard,Accessories,North,9,638,5742
10544,2025-11-15,Printer,Electronics,North,1,20513,20513
10545,2025-10-07,Monitor,Electronics,South,2,32172,64344
10546,2024-01-10,Monitor,Electronics,South,9,23942,215478
10547,2024-03-02,SSD,Electronics,Central,10,9916,99160
10548,2024-01-17,Microphone,Accessories,North,9,10238,92142
10549,2024-01-13,Router,Electronics,North,9,5701,51309
10550,2024-10-20,Gaming Chair,Furniture,North,9,27867,250803
10551,2024-07-02,Router,Electronics,North,2,9791,19582
10552,2024-09-03,Monitor,Electronics,South,10,26250,262500
10553,2024-12-28,Smartwatch,Accessories,East,7,4589,32123
10554,2025-02-19,SSD,Electronics,West,10,5984,59840
10555,2024-11-03,Tablet,Electronics,North,1,16127,16127
10556,2025-01-23,Hard Disk,Electronics,West,9,10798,97182
10557,2025-10-14,Mobile,Electronics,North,3,17418,52254
10558,2025-03-20,Microphone,Accessories,East,10,2762,27620
10559,2024-02-13,Power Bank,Accessories,South,4,4595,18380
10560,2024-02-17,Smartwatch,Accessories,North,5,19794,98970
10561,2025-11-04,Desk Lamp,Furniture,North,3,3076,9228
10562,2024-07-31,Laptop,Electronics,Central,3,71102,213306
10563,2024-11-02,Printer,Electronics,South,10,14879,148790
10564,2025-02-02,Desk Lamp,Furniture,Central,6,3644,21864
10565,2025-12-06,Monitor,Electronics,North,9,33427,300843
10566,2024-02-24,SSD,Electronics,North,7,5803,40621
10567,2024-12-14,Printer,Electronics,Central,10,19999,199990
10568,2024-01-31,Webcam,Accessories,East,8,5019,40152
10569,2024-12-30,Tablet,Electronics,Central,7,38301,268107
10570,2025-11-27,Keyboard,Accessories,Central,7,851,5957
10571,2024-10-29,Office Chair,Furniture,South,2,6688,13376
10572,2024-06-06,Smartwatch,Accessories,West,3,14767,44301
10573,2025-01-04,Webcam,Accessories,North,2,1042,2084
10574,2025-03-31,Speaker,Accessories,East,5,3174,15870
10575,2024-03-30,Monitor,Electronics,South,7,23707,165949
10576,2025-07-22,Gaming Chair,Furniture,Central,7,8384,58688
10577,2024-04-01,Laptop,Electronics,East,9,51099,459891
10578,2025-09-04,Office Chair,Furniture,East,7,4404,30828
10579,2025-02-27,Speaker,Accessories,West,2,13375,26750
10580,2024-09-05,Gaming Chair,Furniture,Central,9,10556,95004
10581,2024-06-22,Hard Disk,Electronics,South,5,7933,39665
10582,2025-05-19,Smartwatch,Accessories,South,2,7479,14958
10583,2024-10-09,Router,Electronics,West,5,9133,45665
10584,2025-01-04,Printer,Electronics,East,4,23246,92984
10585,2025-09-23,Office Chair,Furniture,South,8,7505,60040
10586,2024-11-07,Monitor,Electronics,North,7,19886,139202
10587,2025-01-24,Office Chair,Furniture,East,8,14968,119744
10588,2025-10-28,Router,Electronics,Central,3,6122,18366
10589,2025-09-09,Webcam,Accessories,South,8,3573,28584
10590,2025-02-11,Keyboard,Accessories,East,5,3510,17550
10591,2025-08-12,Microphone,Accessories,South,6,7361,44166
10592,2025-02-06,Smartwatch,Accessories,East,2,20476,40952
10593,2025-08-29,Mouse,Accessories,Central,3,410,1230
10594,2025-12-26,Projector,Electronics,South,8,53185,425480
10595,2025-02-22,Printer,Electronics,West,3,16923,50769
10596,2024-09-15,Tablet,Electronics,South,7,34706,242942
10597,2025-04-04,Printer,Electronics,Central,8,20133,161064
10598,2025-06-02,Gaming Chair,Furniture,West,9,6204,55836
10599,2025-12-19,SSD,Electronics,Central,10,3392,33920
10600,2024-09-11,Headphones,Accessories,East,3,6300,18900
10601,2024-02-15,Office Chair,Furniture,Central,7,14865,104055
10602,2024-04-18,Router,Electronics,North,2,5439,10878
10603,2025-06-06,Tablet,Electronics,Central,9,48044,432396
10604,2024-08-14,Desk Lamp,Furniture,West,6,3704,22224
10605,2025-11-26,Projector,Electronics,Central,9,34758,312822
10606,2024-01-26,SSD,Electronics,West,2,6840,13680
10607,2024-03-28,Router,Electronics,North,3,6907,20721
10608,2024-12-17,Speaker,Accessories,West,4,10037,40148
10609,2024-12-22,Microphone,Accessories,West,2,8378,16756
10610,2024-11-22,Projector,Electronics,North,5,20856,104280
10611,2024-01-24,Headphones,Accessories,East,2,6547,13094
10612,2024-09-06,Keyboard,Accessories,Central,3,2760,8280
10613,2024-12-04,Keyboard,Accessories,Central,7,2392,16744
10614,2025-02-18,Tablet,Electronics,South,3,38320,114960
10615,2024-01-30,Hard Disk,Electronics,Central,4,10365,41460
10616,2025-03-15,Desk Lamp,Furniture,West,1,2259,2259
10617,2024-10-12,Mouse,Accessories,North,10,716,7160
10618,2024-07-10,Gaming Chair,Furniture,East,6,11457,68742
10619,2024-04-26,Projector,Electronics,East,8,84168,673344
10620,2025-09-03,Webcam,Accessories,West,10,4215,42150
10621,2024-04-26,Desk Lamp,Furniture,East,6,4250,25500
10622,2024-06-25,Office Chair,Furniture,East,10,23338,233380
10623,2025-11-19,Printer,Electronics,South,6,10862,65172
10624,2024-11-08,Tablet,Electronics,North,3,34464,103392
10625,2025-06-07,Monitor,Electronics,West,7,28543,199801
10626,2025-08-11,Monitor,Electronics,West,7,15086,105602
10627,2025-10-12,Microphone,Accessories,Central,3,10291,30873
10628,2025-05-16,Keyboard,Accessories,East,3,1266,3798
10629,2025-04-06,Webcam,Accessories,Central,1,3941,3941
10630,2025-05-11,Laptop,Electronics,South,4,70162,280648
10631,2025-06-01,Gaming Chair,Furniture,West,7,27436,192052
10632,2025-03-01,Microphone,Accessories,West,8,3940,31520
10633,2025-08-01,Printer,Electronics,North,4,16571,66284
10634,2024-10-08,Mobile,Electronics,South,9,30918,278262
10635,2025-04-13,Keyboard,Accessories,Central,8,2751,22008
10636,2024-04-25,Power Bank,Accessories,Central,2,2894,5788
10637,2025-01-10,Gaming Chair,Furniture,Central,1,29903,29903
10638,2025-07-13,Projector,Electronics,South,7,28423,198961
10639,2024-10-31,Tablet,Electronics,North,8,27223,217784
10640,2024-03-30,SSD,Electronics,West,2,5882,11764
10641,2025-08-25,Mouse,Accessories,East,10,2053,20530
10642,2025-09-22,Keyboard,Accessories,South,4,3832,15328
10643,2024-03-01,Mouse,Accessories,Central,6,2480,14880
10644,2025-09-03,Smartwatch,Accessories,Central,3,12605,37815
10645,2024-10-23,Speaker,Accessories,Central,5,9928,49640
10646,2024-05-18,Headphones,Accessories,West,1,3271,3271
10647,2025-12-19,Monitor,Electronics,South,4,13792,55168
10648,2024-09-10,Webcam,Accessories,West,8,2164,17312
10649,2025-10-09,Desk Lamp,Furniture,East,7,3573,25011
10650,2024-03-18,Projector,Electronics,North,7,82582,578074
10651,2025-12-12,Smartwatch,Accessories,East,8,17992,143936
10652,2025-08-18,Webcam,Accessories,North,2,6987,13974
10653,2025-10-12,Projector,Electronics,East,2,85048,170096
10654,2024-08-11,Hard Disk,Electronics,West,4,11105,44420
10655,2024-11-26,Smartwatch,Accessories,East,6,19934,119604
10656,2024-05-13,Desk Lamp,Furniture,Central,8,3315,26520
10657,2024-02-17,Mobile,Electronics,North,8,13067,104536
10658,2024-06-10,Headphones,Accessories,West,8,1005,8040
10659,2024-07-26,Router,Electronics,South,5,3804,19020
10660,2024-04-05,Smartwatch,Accessories,East,5,4700,23500
10661,2025-11-11,SSD,Electronics,South,1,8493,8493
10662,2025-12-17,Speaker,Accessories,South,7,12239,85673
10663,2025-12-21,Printer,Electronics,North,1,13993,13993
10664,2024-03-20,Microphone,Accessories,South,10,4905,49050
10665,2025-11-27,Power Bank,Accessories,West,1,766,766
10666,2024-05-03,Webcam,Accessories,West,3,4913,14739
10667,2024-08-22,Printer,Electronics,West,2,10356,20712
10668,2024-11-16,Headphones,Accessories,East,5,2123,10615
10669,2024-05-16,Hard Disk,Electronics,South,2,11691,23382
10670,2024-01-09,Desk Lamp,Furniture,Central,3,4105,12315
10671,2024-08-06,SSD,Electronics,South,7,9248,64736
10672,2024-03-29,Mouse,Accessories,North,3,804,2412
10673,2025-01-28,Desk Lamp,Furniture,East,7,3076,21532
10674,2024-09-10,Monitor,Electronics,East,2,17131,34262
10675,2025-09-07,Gaming Chair,Furniture,Central,10,14336,143360
10676,2025-11-05,Laptop,Electronics,East,4,78931,315724
10677,2025-06-05,Office Chair,Furniture,South,7,13684,95788
10678,2024-09-02,Mobile,Electronics,West,7,19388,135716
10679,2025-05-26,Tablet,Electronics,Central,2,44621,89242
10680,2025-01-04,Laptop,Electronics,East,3,70351,211053
10681,2025-03-06,Desk Lamp,Furniture,East,9,1915,17235
10682,2024-03-15,Microphone,Accessories,North,10,2306,23060
10683,2024-09-25,Laptop,Electronics,South,1,48962,48962
10684,2025-06-02,Hard Disk,Electronics,East,9,9806,88254
10685,2025-12-19,Router,Electronics,West,2,9991,19982
10686,2025-09-22,Gaming Chair,Furniture,South,5,7739,38695
10687,2024-03-21,Speaker,Accessories,Central,4,14739,58956
10688,2025-07-03,Monitor,Electronics,East,7,28216,197512
10689,2024-11-13,Printer,Electronics,West,4,8897,35588
10690,2024-03-29,Tablet,Electronics,West,2,39712,79424
10691,2025-09-15,Office Chair,Furniture,North,5,9755,48775
10692,2024-01-13,Headphones,Accessories,South,1,2342,2342
10693,2024-12-21,Microphone,Accessories,Central,9,5447,49023
10694,2025-01-15,Keyboard,Accessories,South,5,3502,17510
10695,2024-01-31,Headphones,Accessories,East,7,3228,22596
10696,2024-03-06,Power Bank,Accessories,East,10,1331,13310
10697,2025-04-11,Microphone,Accessories,Central,6,2108,12648
10698,2025-08-03,Microphone,Accessories,South,6,3777,22662
10699,2024-04-15,Smartwatch,Accessories,Central,2,9484,18968
10700,2024-01-03,Power Bank,Accessories,North,1,2703,2703
10701,2025-04-28,Mobile,Electronics,East,7,72307,506149
10702,2024-07-02,Monitor,Electronics,North,9,32397,291573
10703,2024-08-17,Router,Electronics,East,4,8019,32076
10704,2024-10-04,Webcam,Accessories,North,10,4054,40540
10705,2025-05-29,Headphones,Accessories,North,3,2828,8484
10706,2024-02-17,Power Bank,Accessories,West,2,4510,9020
10707,2024-11-14,Speaker,Accessories,East,2,10561,21122
10708,2024-01-09,Projector,Electronics,East,4,53219,212876
10709,2024-11-07,Desk Lamp,Furniture,Central,4,4300,17200
10710,2025-08-28,SSD,Electronics,West,4,10954,43816
10711,2024-06-03,Tablet,Electronics,North,7,11566,80962
10712,2025-07-08,Tablet,Electronics,East,1,31955,31955
10713,2025-11-04,Laptop,Electronics,West,5,51812,259060
10714,2025-06-26,Mouse,Accessories,South,7,2315,16205
10715,2024-05-25,Mobile,Electronics,East,2,14877,29754
10716,2025-06-16,Tablet,Electronics,West,6,40045,240270
10717,2025-08-17,Printer,Electronics,North,9,11374,102366
10718,2024-03-17,Hard Disk,Electronics,Central,10,4020,40200
10719,2025-11-09,Router,Electronics,South,4,5978,23912
10720,2024-11-18,Smartwatch,Accessories,West,6,12422,74532
10721,2024-10-05,Projector,Electronics,South,2,41569,83138
10722,2025-08-21,Monitor,Electronics,North,3,12462,37386
10723,2025-04-05,Keyboard,Accessories,West,6,2165,12990
10724,2025-07-02,Headphones,Accessories,East,4,4702,18808
10725,2025-04-19,Speaker,Accessories,East,2,2981,5962
10726,2025-12-03,Keyboard,Accessories,East,10,665,6650
10727,2024-12-01,Mouse,Accessories,South,2,1316,2632
10728,2025-02-09,SSD,Electronics,Central,1,6896,6896
10729,2024-06-27,Smartwatch,Accessories,North,7,16817,117719
10730,2025-07-17,Gaming Chair,Furniture,South,2,20140,40280
10731,2024-05-23,Headphones,Accessories,North,1,1505,1505
10732,2024-05-13,Tablet,Electronics,South,7,34395,240765
10733,2025-08-19,Printer,Electronics,Central,5,9457,47285
10734,2024-03-07,Laptop,Electronics,South,8,53440,427520
10735,2024-12-05,Printer,Electronics,North,1,22105,22105
10736,2024-06-21,Mobile,Electronics,Central,7,65849,460943
10737,2025-05-23,Hard Disk,Electronics,North,7,14193,99351
10738,2024-06-25,Router,Electronics,East,4,4266,17064
10739,2024-10-13,Smartwatch,Accessories,West,3,3135,9405
10740,2025-09-26,Office Chair,Furniture,Central,4,13670,54680
10741,2025-02-25,Microphone,Accessories,Central,8,2199,17592
10742,2024-10-13,Printer,Electronics,West,3,20737,62211
10743,2025-10-20,Mouse,Accessories,Central,4,379,1516
10744,2025-12-31,Hard Disk,Electronics,East,8,11921,95368
10745,2024-12-18,Microphone,Accessories,Central,9,6469,58221
10746,2024-10-03,Hard Disk,Electronics,South,1,8224,8224
10747,2024-08-12,Office Chair,Furniture,North,5,5919,29595
10748,2025-06-26,Microphone,Accessories,East,10,5013,50130
10749,2024-04-12,Keyboard,Accessories,South,4,1591,6364
10750,2024-02-27,Gaming Chair,Furniture,South,10,17727,177270
10751,2024-06-26,SSD,Electronics,South,4,11707,46828
10752,2025-12-15,Webcam,Accessories,East,10,1231,12310
10753,2025-08-04,SSD,Electronics,Central,3,11225,33675
10754,2025-05-19,Mouse,Accessories,Central,5,1019,5095
10755,2024-02-08,Microphone,Accessories,North,1,5011,5011
10756,2024-08-12,Office Chair,Furniture,North,9,19662,176958
10757,2024-12-05,Laptop,Electronics,Central,4,53551,214204
10758,2024-06-30,Webcam,Accessories,East,1,1179,1179
10759,2025-08-23,Monitor,Electronics,South,2,26245,52490
10760,2024-03-15,SSD,Electronics,East,7,11601,81207
10761,2024-12-10,Headphones,Accessories,East,6,2117,12702
10762,2025-03-23,Keyboard,Accessories,West,6,1213,7278
10763,2025-12-11,Gaming Chair,Furniture,Central,6,12315,73890
10764,2024-06-28,Desk Lamp,Furniture,West,5,2912,14560
10765,2024-06-30,Monitor,Electronics,North,10,21831,218310
10766,2024-02-03,Desk Lamp,Furniture,South,10,3106,31060
10767,2024-08-14,Office Chair,Furniture,Central,2,20258,40516
10768,2024-12-05,Monitor,Electronics,North,4,20364,81456
10769,2024-06-20,Webcam,Accessories,North,6,4658,27948
10770,2024-09-28,Laptop,Electronics,South,4,49442,197768
10771,2024-09-19,SSD,Electronics,North,1,2788,2788
10772,2025-03-24,Hard Disk,Electronics,West,3,9783,29349
10773,2025-01-22,Microphone,Accessories,East,9,7349,66141
10774,2025-05-05,Headphones,Accessories,Central,4,2332,9328
10775,2024-03-16,Projector,Electronics,North,5,17631,88155
10776,2024-09-24,Webcam,Accessories,North,2,3800,7600
10777,2025-01-19,Keyboard,Accessories,South,2,2740,5480
10778,2024-12-12,Printer,Electronics,Central,10,22818,228180
10779,2025-03-17,Laptop,Electronics,South,10,73455,734550
10780,2024-02-24,Keyboard,Accessories,North,6,1341,8046
10781,2025-02-23,Mouse,Accessories,Central,9,1386,12474
10782,2024-10-31,Speaker,Accessories,South,2,2313,4626
10783,2025-08-08,Hard Disk,Electronics,Central,8,5516,44128
10784,2025-01-04,Mobile,Electronics,North,7,17742,124194
10785,2025-11-08,Speaker,Accessories,Central,8,4771,38168
